BRANCH1,SUBJECT,TITLE,CHANNEL,Video URL,ID,UNIT,YEAR,BRANCH
CSE,COMPUTER GRAPHICS,B-Splines,Mathematics of COMPUTER GRAPHICS and Virtual Environments,https://www.youtube.com/watch?v=qhQrRCJ-mVg,4.0.4,4,3,CSE-3
CSE,COMPUTER GRAPHICS,The Beauty of Bézier Curves,Freya Holmér,https://www.youtube.com/watch?v=aVwxzDHniEw,4.0.5,4,3,CSE-3
CSE,COMPUTER GRAPHICS,Back surface detection method,Ekeeda,https://www.youtube.com/watch?v=LpoIGz3rPAE,5.0.1,5,3,CSE-3
CSE,COMPUTER GRAPHICS,How the Z-Buffer Works - Interactive 3D Graphics,Udacity,https://www.youtube.com/watch?v=yhwg_O5HBwQ,5.0.2,5,3,CSE-3
CSE,COMPUTER GRAPHICS,How the Z-Buffer Works - Interactive 3D Graphics,Udacity,https://www.youtube.com/watch?v=yhwg_O5HBwQ,5.0.3,5,3,CSE-3
CSE,COMPUTER GRAPHICS,How to Perform Discontinuity (Joint) Survey of Rock Mass | Scanline Method,Soil Mechanics and Engineering Geology,https://www.youtube.com/watch?v=Pe1tcfjycQY,5.0.4,5,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Unit 1 Part-1 | Machine Learning | Most important Questions of ML | Machine Learning AKTU,Engineer Being ,https://youtu.be/OZkYkWYNTRo?si=N4k_HWpyNqjfntqW,1.0.1,1,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Unit 1 Part 2 | MACHINE LEARNING | AKTU | Most Important Questions,Engineer Being ,https://youtu.be/xn3EPNK6V0w?si=zTL9-jk3HhnzhLYm,1.0.2,1,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Explaining linear regression,Very Normal,https://www.youtube.com/watch?v=14mkCpJ7tKs,2.0.1,2,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Linear Regression vs Logistic Regression - What&#39;s The Difference?,The Comparison Channel,https://www.youtube.com/watch?v=06en5XqdPkI,2.0.2,2,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Bayes&#39; Theorem EXPLAINED with Examples,Ace Tutors,https://www.youtube.com/watch?v=cqTwHnNbc8g,2.0.3,2,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Naïve Bayes Classifier - Fun and Easy Machine Learning,Augmented AI,https://www.youtube.com/watch?v=CPqOCI0ahss,2.0.4,2,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,EM algorithm: how it works,Victor Lavrenko,https://www.youtube.com/watch?v=REypj2sy_5U,2.0.5,2,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,The Kernel Trick in Support Vector Machine (SVM),Visually Explained,https://www.youtube.com/watch?v=Q7vT0--5VII,2.0.6,2,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,How to draw a hyper plane in Support Vector Machine | Linear SVM – Solved Example by Mahesh Huddar,Mahesh Huddar,https://www.youtube.com/watch?v=Q_A6Is-DY50,2.0.7,2,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,The Kernel Trick in Support Vector Machine (SVM),Visually Explained,https://www.youtube.com/watch?v=Q7vT0--5VII,2.0.8,2,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Decision Tree: Important things to know,Intuitive Machine Learning,https://www.youtube.com/watch?v=JcI5E2Ng6r4,3.0.1,3,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,"Lecture 3.1 | Decision Tree Learning | Inductive Bias, Entropy, Gini Impurity, Information Gain #mlt",Tech Master Edu,https://www.youtube.com/watch?v=E_zuR5DKri8,3.0.2,3,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Issues in Decision Tree Learning,Sridevi Venkat,https://www.youtube.com/watch?v=R0lwkVXHQuE,3.0.3,3,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Simple Explanation of the K-Nearest Neighbors (KNN) Algorithm,Science Buddies,https://www.youtube.com/watch?v=zeFt_JCA3b4,3.0.4,3,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,"Lowess and Loess, Clearly Explained!!!",StatQuest with Josh Starmer,https://www.youtube.com/watch?v=Vf7oJ6z2LCc,3.0.5,3,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,RBF Networks,macheads101,https://www.youtube.com/watch?v=1Cw45yNm6VA,3.0.6,3,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,CASE BASED LEARNING Introduction,Surgical Educator,https://www.youtube.com/watch?v=NoaaxOQP98E,3.0.7,3,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,What are MLPs (Multilayer Perceptrons)?,IBM Technology,https://www.youtube.com/watch?v=7YaqzpitBXw,4.0.1,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,10.4: Neural Networks: Multilayer Perceptron Part 1 - The Nature of Code,The Coding Train,https://www.youtube.com/watch?v=u5GAVdLQyIg,4.0.2,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Gradient Descent in 3 minutes,Visually Explained,https://www.youtube.com/watch?v=qg4PchTECck,4.0.3,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,"Backpropagation, step-by-step | DL3",3Blue1Brown,https://www.youtube.com/watch?v=Ilg3gGewQ5U,4.0.4,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Supervised vs. Unsupervised Learning,IBM Technology,https://www.youtube.com/watch?v=W01tIRP_Rqs,4.0.5,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Machine Learning vs Deep Learning,IBM Technology,https://www.youtube.com/watch?v=q6kJ71tEYqM,4.0.6,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,What are Convolutional Neural Networks (CNNs)?,IBM Technology,https://www.youtube.com/watch?v=QzY57FaENXg,4.0.7,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,2D Convolution Explained: Fundamental Operation in Computer Vision,LearnOpenCV,https://www.youtube.com/watch?v=yb2tPt0QVPY,4.0.8,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,FDP | CNN Case Study | Convolution Neural Network | convolutional neural network tutorial,Faculty Development Program,https://www.youtube.com/watch?v=8gIyE-Ud7Rk,4.0.9,4,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Reinforcement Learning from scratch,Graphics in 5 Minutes,https://www.youtube.com/watch?v=vXtfdGphr3c,5.0.1,5,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Markov Decision Processes - Georgia Tech - Machine Learning,Udacity,https://www.youtube.com/watch?v=Jk2V9yA82YU,5.0.2,5,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Q-learning - Explained!,CodeEmporium,https://www.youtube.com/watch?v=TiAXhVAZQl8,5.0.3,5,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,Reinforcement Learning from scratch,Graphics in 5 Minutes,https://www.youtube.com/watch?v=vXtfdGphr3c,5.0.4,5,3,CSE-3
CSE,MACHINE LEARNING TECHNIQUES,What are Genetic Algorithms?,argonaut,https://www.youtube.com/watch?v=XP2sFzp2Rig,5.0.5,5,3,CSE-3
CSE,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-1] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/J-pQCPYeD3A?si=rOszm6_zwtgxBfSO,1.0.1,1,3,CSE-3
CSE,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-2] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/TkY7eXoZ-4E?si=3Ewmp9BQf22mNIxm,2.0.1,2,3,CSE-3
CSE,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-3] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/e2Lu6Ba05xk?si=MD_HQ-m8G2iEEP7n,3.0.1,3,3,CSE-3
CSE,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-4] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/xxcM7nVNC-4?si=0gzgOAxubOcR9UMG,4.0.1,4,3,CSE-3
CSE,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-5] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/NlWOWwvtbbs?si=zTJ7r5eWJts3vP4p,5.0.1,5,3,CSE-3
IT,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-1] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/J-pQCPYeD3A?si=rOszm6_zwtgxBfSO,1.0.1,1,3,IT-3
IT,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-2] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/TkY7eXoZ-4E?si=3Ewmp9BQf22mNIxm,2.0.1,2,3,IT-3
IT,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-3] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/e2Lu6Ba05xk?si=MD_HQ-m8G2iEEP7n,3.0.1,3,3,IT-3
IT,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-4] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/xxcM7nVNC-4?si=0gzgOAxubOcR9UMG,4.0.1,4,3,IT-3
IT,IDEA TO BUSINESS MODEL,𝗜𝗗𝗘𝗔 𝗧𝗢 𝗕𝗨𝗦𝗜𝗡𝗘𝗦𝗦 𝗠𝗢𝗗𝗘𝗟 Aktu [✓UNIT-5] FULL EXPLANATION,Smart Engineer Babu,https://youtu.be/NlWOWwvtbbs?si=zTJ7r5eWJts3vP4p,5.0.1,5,3,IT-3
CSE,WEB TECHNOLOGY,What is the world wide web? - Twila Camp,TED-Ed,https://www.youtube.com/watch?v=J8hzJxb0rpc,1.0.1,1,3,CSE-3
CSE,WEB TECHNOLOGY,"L - 1 | Unit - 1 | WWW, PROTOCOL, INTERNET | Web Technology",AKTU Shiksha,https://www.youtube.com/watch?v=8WWIK8zxogI,1.0.2,1,3,CSE-3
CSE,WEB TECHNOLOGY,"Web Technology | Handling HTTP get Requests, Handling HTTP post Requests | AKTU Digital Education",AKTU Digital Education,https://www.youtube.com/watch?v=RFFjSYs2uq0,1.0.3,1,3,CSE-3
CSE,WEB TECHNOLOGY,Five Stages of Web Development for Nonprofits,Media Genesis,https://www.youtube.com/watch?v=65uqJt3jm9I,1.0.4,1,3,CSE-3
CSE,WEB TECHNOLOGY,What is client server computing ?,DATA SERVE,https://www.youtube.com/watch?v=SdhzzDHidi4,1.0.5,1,3,CSE-3
CSE,WEB TECHNOLOGY,What are the features of JAVA | Most asked Interview Question,Developer Advocates Aspirant,https://www.youtube.com/watch?v=TnIqC7nziXg,1.0.6,1,3,CSE-3
CSE,WEB TECHNOLOGY,Primitives Data Types In Java - All the Primitives And What They Do,Coding with John,https://www.youtube.com/watch?v=WQ7mvQFSmYc,1.0.7,1,3,CSE-3
CSE,WEB TECHNOLOGY,Logical Operators In Java #20,Alex Lee,https://www.youtube.com/watch?v=p0UCTkqU2mg,1.0.8,1,3,CSE-3
CSE,WEB TECHNOLOGY,#21 Class And Object Theory in Java,Telusko,https://www.youtube.com/watch?v=Znmz_WxMxp4,1.0.9,1,3,CSE-3
CSE,WEB TECHNOLOGY,#21 Class And Object Theory in Java,Telusko,https://www.youtube.com/watch?v=Znmz_WxMxp4,1.1.0,1,3,CSE-3
CSE,WEB TECHNOLOGY,"&#39;&#39;Inheritance in Java&#39;&#39; Web Technology lecture 01 By Ms Ritu Sharma, AKGEC",Indian Inst of Management and Engg Soc,https://www.youtube.com/watch?v=HPSV9RXCXx4,1.1.1,1,3,CSE-3
CSE,WEB TECHNOLOGY,What is Package in JAVA | Most Asked Interview Question,Developer Advocates Aspirant,https://www.youtube.com/watch?v=6S8IZHHVRBo,1.1.2,1,3,CSE-3
CSE,WEB TECHNOLOGY,Checked vs. Unchecked Exceptions in Java Tutorial - What&#39;s The Difference?,Coding with John,https://www.youtube.com/watch?v=bCPClyGsVhc,1.1.3,1,3,CSE-3
CSE,WEB TECHNOLOGY,#85 Threads in Java,Telusko,https://www.youtube.com/watch?v=KuvkahVyY9E,1.1.4,1,3,CSE-3
CSE,WEB TECHNOLOGY,Web technology Aktu Unit 1 | Web Technology aktu | Introduction|Applet life cycle | Java Features #1,Lecture of Engineering,https://www.youtube.com/watch?v=tFzBlMsCork,1.1.5,1,3,CSE-3
CSE,WEB TECHNOLOGY,Java String methods 💬,Bro Code,https://www.youtube.com/watch?v=P9hEmbfdiuc,1.1.6,1,3,CSE-3
CSE,WEB TECHNOLOGY,Event handling in java,XPlain,https://www.youtube.com/watch?v=yVWqd0t0DJE,1.1.7,1,3,CSE-3
CSE,WEB TECHNOLOGY,L77: Java AWT Introduction | Methods of Component Class | Java Programming Lectures in Hindi,Easy Engineering Classes,https://www.youtube.com/watch?v=6u4PUjm8-5Y,1.1.8,1,3,CSE-3
CSE,WEB TECHNOLOGY,Types of Java Layout Managers,TechTeacher- Shruti,https://www.youtube.com/watch?v=Z9ld_XikdQE,1.1.9,1,3,CSE-3
CSE,WEB TECHNOLOGY,HTML &amp; CSS Full Course - Beginner to Pro,SuperSimpleDev,https://www.youtube.com/watch?v=G3e-cpL7ofc,2.0.1,2,3,CSE-3
CSE,WEB TECHNOLOGY,28 | HOW TO CREATE &amp; STYLE FORMS IN HTML | 2023 | Learn HTML and CSS Full Course for Beginners,Dani Krossing,https://www.youtube.com/watch?v=qelcFC6B_Nw,2.0.2,2,3,CSE-3
CSE,WEB TECHNOLOGY,HTML &amp; CSS Full Course - Beginner to Pro,SuperSimpleDev,https://www.youtube.com/watch?v=G3e-cpL7ofc,2.0.3,2,3,CSE-3
CSE,WEB TECHNOLOGY,What Is XML | Learn XML For Beginners | XML Explained | XML | Intellipaat,Intellipaat,https://www.youtube.com/watch?v=QmASaij0cu8,2.0.4,2,3,CSE-3
CSE,WEB TECHNOLOGY,Document Type Definition (DTD),XPlain,https://www.youtube.com/watch?v=W_02lAjTJ6k,2.0.5,2,3,CSE-3
CSE,WEB TECHNOLOGY,How to Create a Simple XML Document,MrTechednet,https://www.youtube.com/watch?v=ZXAREF4n_UI,2.0.6,2,3,CSE-3
CSE,WEB TECHNOLOGY,What is DOM | Document Object Model | Beginner Tutorial,Automation Step by Step,https://www.youtube.com/watch?v=ipkjfvl40s0,2.0.7,2,3,CSE-3
CSE,WEB TECHNOLOGY,XML Schema Definition Tutorial,arbitrarytechnology,https://www.youtube.com/watch?v=DbHlO3GeLEA,2.0.8,2,3,CSE-3
CSE,WEB TECHNOLOGY,Understanding the Component Object Model - P1 (win32),Williams | CSharp Walkthroughs,https://www.youtube.com/watch?v=UfCrbsAI4bk,2.0.9,2,3,CSE-3
CSE,WEB TECHNOLOGY,SAX Parser,SAX Parser,https://www.youtube.com/watch?v=jy1bv2lcnGU,2.1.0,2,3,CSE-3
CSE,WEB TECHNOLOGY,JavaScript in 100 Seconds,Fireship,https://www.youtube.com/watch?v=DHjqpvDnNGE,3.0.1,3,3,CSE-3
CSE,WEB TECHNOLOGY,Java in 100 Seconds,Fireship,https://www.youtube.com/watch?v=l9AzO1FMgM8,3.0.2,3,3,CSE-3
CSE,WEB TECHNOLOGY,JavaScript FUNCTIONS are easy! 📞,Bro Code,https://www.youtube.com/watch?v=HFaxylC7bUc,3.0.3,3,3,CSE-3
CSE,WEB TECHNOLOGY,Learn JavaScript OBJECTS in 7 minutes! 🧍,Bro Code,https://www.youtube.com/watch?v=lo7o91qLzxc,3.0.4,3,3,CSE-3
CSE,WEB TECHNOLOGY,Form validation using Javascript on the client side for beginners,JavaScript Academy,https://www.youtube.com/watch?v=CYlNJpltjMM,3.0.5,3,3,CSE-3
CSE,WEB TECHNOLOGY,Web Technology | Java Script: JavaScript Objects &amp; Introduction to AJAX | AKTU Digital Education,AKTU Digital Education,https://www.youtube.com/watch?v=9tUXw4fYMQk,3.0.6,3,3,CSE-3
CSE,WEB TECHNOLOGY,1: How to Get Started With AJAX | AJAX Tutorial For Beginners | Learn AJAX | PHP | JavaScript,Dani Krossing,https://www.youtube.com/watch?v=tNKD0kfel6o,3.0.7,3,3,CSE-3
CSE,WEB TECHNOLOGY,IP address network and host portion | subnet mask explained | ccna 200-301 free |,NETWORKING WITH H,https://www.youtube.com/watch?v=eHV1aOnu7oM,3.0.8,3,3,CSE-3
CSE,WEB TECHNOLOGY,TCP vs UDP Comparison,PowerCert Animated Videos,https://www.youtube.com/watch?v=uwoD5YsGACg,3.0.9,3,3,CSE-3
CSE,WEB TECHNOLOGY,TCP / IP in 50 seconds,NeetCodeIO,https://www.youtube.com/watch?v=zDmIuTl6Wmg,3.1.0,3,3,CSE-3
CSE,WEB TECHNOLOGY,"WAS: Java EE architecture: Containers, Components, Annotations",Sean Wingert,https://www.youtube.com/watch?v=5CVbtcHoVxA,4.0.1,4,3,CSE-3
CSE,WEB TECHNOLOGY,EJB Architecture and Application Servers: Building Enterprise Solutions | Web Technology,Engineering in One Video,https://www.youtube.com/watch?v=OaWlgVWotQc,4.0.2,4,3,CSE-3
CSE,WEB TECHNOLOGY,Never Write a Getter or Setter in Java Again,Coding with John,https://www.youtube.com/watch?v=ftKBLu47u_U,4.0.3,4,3,CSE-3
CSE,WEB TECHNOLOGY,Java Bean vs POJO vs Spring Bean | Are you confused too ?,in28minutes,https://www.youtube.com/watch?v=lQ3svlKjs70,4.0.4,4,3,CSE-3
CSE,WEB TECHNOLOGY,An EJB application that demonstrates Session Bean (with appropriate business logic).,Roshan D'Souza,https://www.youtube.com/watch?v=nZs6SnfiDV0,4.0.5,4,3,CSE-3
CSE,WEB TECHNOLOGY,Understanding Session Beans and Entity Beans in Enterprise Java | Web Technology,Engineering in One Video,https://www.youtube.com/watch?v=pqaNdj_7l10,4.0.6,4,3,CSE-3
CSE,WEB TECHNOLOGY,How to create Entity Bean using NetBeans,Thamizharasan Mohan,https://www.youtube.com/watch?v=bBAw5EtbVgA,4.0.7,4,3,CSE-3
CSE,WEB TECHNOLOGY,JDBC vs JPA: Pros and Cons,Pro Coder,https://www.youtube.com/watch?v=XuLUnTlAWmw,4.0.8,4,3,CSE-3
CSE,WEB TECHNOLOGY,Exploring the Architecture of JDBC: A Comprehensive Guide,minor activity,https://www.youtube.com/watch?v=H6k2nXFXX38,4.0.9,4,3,CSE-3
CSE,WEB TECHNOLOGY,Understanding JDBC Driver Types,sekhar srinivas,https://www.youtube.com/watch?v=B1ClVEgt8Ys,4.1.0,4,3,CSE-3
CSE,WEB TECHNOLOGY,JDBC Transaction Management: Real-world Scenario Demo,Ram N Java,https://www.youtube.com/watch?v=IqnxrRIy99w,4.1.1,4,3,CSE-3
CSE,WEB TECHNOLOGY,Introduction to Servlets,Telusko,https://www.youtube.com/watch?v=7TOmdDJc14s,5.0.1,5,3,CSE-3
CSE,WEB TECHNOLOGY,The Magic of cgi-bin,Philip Bohun,https://www.youtube.com/watch?v=NwRVJX0Ieno,5.0.2,5,3,CSE-3
CSE,WEB TECHNOLOGY,JAVA Programming Tutorial Web applications with Java Basic Servlet,Java Tutorial For Newbie,https://www.youtube.com/watch?v=3qkcGy6_MeI,5.0.3,5,3,CSE-3
CSE,WEB TECHNOLOGY,Servlet Architecture Animated PPT Slides,SketchBubble,https://www.youtube.com/watch?v=8fYLL7vAmes,5.0.4,5,3,CSE-3
CSE,WEB TECHNOLOGY,Introduction to Servlets,Telusko,https://www.youtube.com/watch?v=CRvcm7GKrF0,5.0.5,5,3,CSE-3
CSE,WEB TECHNOLOGY,#7 HttpServletRequest and HttpServletResponse Theory || Servlet &amp; JSP Tutorials for Beginners,Smart Programming,https://www.youtube.com/watch?v=dlG8WeoOlsg,5.0.6,5,3,CSE-3
CSE,WEB TECHNOLOGY,What is Session Tracking? Explained | Servlets,Ram N Java,https://www.youtube.com/watch?v=VLg7WV5L0S4,5.0.7,5,3,CSE-3
CSE,WEB TECHNOLOGY,"Difference between cookies, session and tokens",Valentin Despa,https://www.youtube.com/watch?v=GhrvZ5nUWNg,5.0.8,5,3,CSE-3
CSE,WEB TECHNOLOGY,JSP Architecture | JSP Processing,Red Apple Tutorials,https://www.youtube.com/watch?v=IRd-IAeclVk,5.0.9,5,3,CSE-3
CSE,WEB TECHNOLOGY,#11 Introduction to JSP || Why to use JSP || Difference b/w Servlet &amp; JSP || Advance Java Tutorials,Smart Programming,https://www.youtube.com/watch?v=I0YKLJv1KGU,5.1.0,5,3,CSE-3
CSE,WEB TECHNOLOGY,Implicit objects in JSP,Xcellent Tutorial,https://www.youtube.com/watch?v=kpUg6bgIMRs,5.1.1,5,3,CSE-3
CSE,WEB TECHNOLOGY,Lesson - 11 : JSP - JSP Standard Action element - include,Sada Learning Hub,https://www.youtube.com/watch?v=Cr0QOfk1NZg,5.1.2,5,3,CSE-3
CSE,WEB TECHNOLOGY,#02 (Practical) Exception Handling in JSP with Arithmetic Operations | Error Page,RK Keynotes,https://www.youtube.com/watch?v=M42Rk-xOVMQ,5.1.3,5,3,CSE-3
CSE,WEB TECHNOLOGY,Data Sharing Between JSP JDBC JSP,Amar Jukuntla,https://www.youtube.com/watch?v=R7qD2GvBJx0,5.1.4,5,3,CSE-3
IT,WEB TECHNOLOGY,What is the world wide web? - Twila Camp,TED-Ed,https://www.youtube.com/watch?v=J8hzJxb0rpc,1.0.1,1,3,IT-3
IT,WEB TECHNOLOGY,"L - 1 | Unit - 1 | WWW, PROTOCOL, INTERNET | Web Technology",AKTU Shiksha,https://www.youtube.com/watch?v=8WWIK8zxogI,1.0.2,1,3,IT-3
IT,WEB TECHNOLOGY,"Web Technology | Handling HTTP get Requests, Handling HTTP post Requests | AKTU Digital Education",AKTU Digital Education,https://www.youtube.com/watch?v=RFFjSYs2uq0,1.0.3,1,3,IT-3
IT,WEB TECHNOLOGY,Five Stages of Web Development for Nonprofits,Media Genesis,https://www.youtube.com/watch?v=65uqJt3jm9I,1.0.4,1,3,IT-3
IT,WEB TECHNOLOGY,What is client server computing ?,DATA SERVE,https://www.youtube.com/watch?v=SdhzzDHidi4,1.0.5,1,3,IT-3
IT,WEB TECHNOLOGY,What are the features of JAVA | Most asked Interview Question,Developer Advocates Aspirant,https://www.youtube.com/watch?v=TnIqC7nziXg,1.0.6,1,3,IT-3
IT,WEB TECHNOLOGY,Primitives Data Types In Java - All the Primitives And What They Do,Coding with John,https://www.youtube.com/watch?v=WQ7mvQFSmYc,1.0.7,1,3,IT-3
IT,WEB TECHNOLOGY,Logical Operators In Java #20,Alex Lee,https://www.youtube.com/watch?v=p0UCTkqU2mg,1.0.8,1,3,IT-3
IT,WEB TECHNOLOGY,#21 Class And Object Theory in Java,Telusko,https://www.youtube.com/watch?v=Znmz_WxMxp4,1.0.9,1,3,IT-3
IT,WEB TECHNOLOGY,#21 Class And Object Theory in Java,Telusko,https://www.youtube.com/watch?v=Znmz_WxMxp4,1.1.0,1,3,IT-3
IT,WEB TECHNOLOGY,"&#39;&#39;Inheritance in Java&#39;&#39; Web Technology lecture 01 By Ms Ritu Sharma, AKGEC",Indian Inst of Management and Engg Soc,https://www.youtube.com/watch?v=HPSV9RXCXx4,1.1.1,1,3,IT-3
IT,WEB TECHNOLOGY,What is Package in JAVA | Most Asked Interview Question,Developer Advocates Aspirant,https://www.youtube.com/watch?v=6S8IZHHVRBo,1.1.2,1,3,IT-3
IT,WEB TECHNOLOGY,Checked vs. Unchecked Exceptions in Java Tutorial - What&#39;s The Difference?,Coding with John,https://www.youtube.com/watch?v=bCPClyGsVhc,1.1.3,1,3,IT-3
IT,WEB TECHNOLOGY,#85 Threads in Java,Telusko,https://www.youtube.com/watch?v=KuvkahVyY9E,1.1.4,1,3,IT-3
IT,WEB TECHNOLOGY,Web technology Aktu Unit 1 | Web Technology aktu | Introduction|Applet life cycle | Java Features #1,Lecture of Engineering,https://www.youtube.com/watch?v=tFzBlMsCork,1.1.5,1,3,IT-3
IT,WEB TECHNOLOGY,Java String methods 💬,Bro Code,https://www.youtube.com/watch?v=P9hEmbfdiuc,1.1.6,1,3,IT-3
IT,WEB TECHNOLOGY,Event handling in java,XPlain,https://www.youtube.com/watch?v=yVWqd0t0DJE,1.1.7,1,3,IT-3
IT,WEB TECHNOLOGY,L77: Java AWT Introduction | Methods of Component Class | Java Programming Lectures in Hindi,Easy Engineering Classes,https://www.youtube.com/watch?v=6u4PUjm8-5Y,1.1.8,1,3,IT-3
IT,WEB TECHNOLOGY,Types of Java Layout Managers,TechTeacher- Shruti,https://www.youtube.com/watch?v=Z9ld_XikdQE,1.1.9,1,3,IT-3
IT,WEB TECHNOLOGY,HTML &amp; CSS Full Course - Beginner to Pro,SuperSimpleDev,https://www.youtube.com/watch?v=G3e-cpL7ofc,2.0.1,2,3,IT-3
IT,WEB TECHNOLOGY,28 | HOW TO CREATE &amp; STYLE FORMS IN HTML | 2023 | Learn HTML and CSS Full Course for Beginners,Dani Krossing,https://www.youtube.com/watch?v=qelcFC6B_Nw,2.0.2,2,3,IT-3
IT,WEB TECHNOLOGY,HTML &amp; CSS Full Course - Beginner to Pro,SuperSimpleDev,https://www.youtube.com/watch?v=G3e-cpL7ofc,2.0.3,2,3,IT-3
IT,WEB TECHNOLOGY,What Is XML | Learn XML For Beginners | XML Explained | XML | Intellipaat,Intellipaat,https://www.youtube.com/watch?v=QmASaij0cu8,2.0.4,2,3,IT-3
IT,WEB TECHNOLOGY,Document Type Definition (DTD),XPlain,https://www.youtube.com/watch?v=W_02lAjTJ6k,2.0.5,2,3,IT-3
IT,WEB TECHNOLOGY,How to Create a Simple XML Document,MrTechednet,https://www.youtube.com/watch?v=ZXAREF4n_UI,2.0.6,2,3,IT-3
IT,WEB TECHNOLOGY,What is DOM | Document Object Model | Beginner Tutorial,Automation Step by Step,https://www.youtube.com/watch?v=ipkjfvl40s0,2.0.7,2,3,IT-3
IT,WEB TECHNOLOGY,XML Schema Definition Tutorial,arbitrarytechnology,https://www.youtube.com/watch?v=DbHlO3GeLEA,2.0.8,2,3,IT-3
IT,WEB TECHNOLOGY,Understanding the Component Object Model - P1 (win32),Williams | CSharp Walkthroughs,https://www.youtube.com/watch?v=UfCrbsAI4bk,2.0.9,2,3,IT-3
IT,WEB TECHNOLOGY,SAX Parser,SAX Parser,https://www.youtube.com/watch?v=jy1bv2lcnGU,2.1.0,2,3,IT-3
